Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
53,1376,2,2,1,981,3,45,3,4,3,14852,13938,6,13,3,3,80,1,22,3,4,17,13,15,2,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
30,317,2,3,1,548,3,43,1,2,4,6091,24793,2,20,4,3,80,0,11,2,3,5,4,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
47,1482,5,5,1,447,4,42,3,5,3,18300,16375,4,11,3,2,80,1,21,2,3,3,2,1,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
25,810,8,3,1,707,4,57,4,2,2,4851,15678,0,22,4,3,80,1,4,4,3,3,2,1,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
28,329,24,3,1,1604,3,51,3,1,2,2408,7324,1,17,3,3,80,3,1,3,3,1,1,0,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
35,556,23,2,1,261,2,50,2,2,3,5916,15497,3,13,3,1,80,0,8,1,3,1,0,0,1,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
43,957,28,3,1,171,2,72,4,1,3,4739,16090,4,12,3,4,80,0,18,2,3,3,2,1,2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
43,1001,7,3,1,451,3,43,3,3,1,9985,9262,8,16,3,1,80,1,10,1,2,1,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
46,261,21,2,1,1821,4,66,3,2,2,8926,10842,4,22,4,4,80,1,13,2,4,9,7,3,7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22,1136,5,3,1,284,4,60,4,1,2,2328,12392,1,16,3,1,80,1,4,2,2,4,2,2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
42,647,4,4,1,1171,2,45,3,2,1,5155,2253,7,13,3,4,80,0,9,3,4,6,4,1,5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
34,1130,3,3,1,1658,4,66,3,2,2,5433,19332,1,12,3,3,80,1,11,2,3,11,8,7,9,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
48,1469,20,4,1,945,4,51,3,1,3,2259,5543,4,17,3,1,80,2,13,2,2,0,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
34,653,10,4,1,1597,4,92,2,2,3,5063,15332,1,14,3,2,80,1,8,3,2,8,2,7,7,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
55,111,1,2,1,106,1,70,3,3,4,10239,18092,3,14,3,4,80,1,24,4,3,1,0,1,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
47,1180,25,3,1,1993,1,84,3,3,3,8633,13084,2,23,4,2,80,0,25,3,3,17,14,12,11,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
52,715,19,4,1,791,4,41,3,1,4,4258,26589,0,18,3,1,80,1,5,3,3,4,3,1,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
20,727,9,1,1,1680,4,54,3,1,1,2728,21082,1,11,3,1,80,0,2,3,3,2,2,0,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
35,1137,21,1,1,942,4,51,3,2,4,4014,19170,1,25,4,4,80,1,10,2,1,10,6,0,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
44,1459,10,4,1,40,4,41,3,2,4,6465,19121,2,13,3,4,80,0,9,5,4,4,2,1,3,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
23,885,4,3,1,705,1,58,4,1,1,2819,8544,2,16,3,1,80,1,5,3,4,3,2,0,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
38,201,10,3,1,2015,2,99,1,3,3,13206,3376,3,12,3,1,80,1,20,3,3,18,16,1,11,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
45,1038,20,3,1,1460,2,95,1,3,1,10851,19863,2,18,3,2,80,1,24,2,3,7,7,0,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
32,964,1,2,1,1734,1,34,1,2,2,6735,12147,6,15,3,2,80,0,10,2,3,0,0,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
40,575,22,2,1,492,3,68,2,2,3,6380,6110,2,12,3,1,80,2,8,6,3,6,4,1,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
35,1361,17,4,1,1218,3,94,3,2,1,8966,21026,3,15,3,4,80,3,15,2,3,7,7,1,7,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
53,346,6,3,1,769,4,86,3,2,4,2450,10919,2,17,3,4,80,0,19,4,3,2,2,2,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
32,604,8,3,1,1304,3,56,4,2,4,6209,11693,1,15,3,3,80,2,10,4,4,10,7,0,8,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
34,704,28,3,1,2035,4,95,2,2,3,6712,8978,1,21,4,4,80,2,8,2,3,8,7,1,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
27,1157,17,3,1,233,3,51,3,1,2,3058,13364,0,16,3,4,80,1,6,3,2,5,2,1,1,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True
42,748,9,2,1,1480,1,74,3,1,4,3673,16458,1,13,3,3,80,0,12,3,3,12,9,5,8,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
28,783,1,2,1,1927,3,42,2,2,4,6834,19255,1,12,3,3,80,1,7,2,3,7,7,0,7,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
45,194,9,3,1,206,2,60,3,2,2,2348,10901,8,18,3,3,80,1,20,2,1,17,9,0,15,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
40,616,2,2,1,1802,3,99,3,1,1,3377,25605,4,17,3,4,80,1,7,5,2,4,3,0,2,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
52,258,8,4,1,1409,3,54,3,1,1,2950,17363,9,13,3,3,80,0,12,2,1,5,4,0,4,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
18,1124,1,3,1,1368,4,97,3,1,4,1611,19305,1,15,3,3,80,0,0,5,4,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
35,817,1,3,1,1369,4,60,2,2,4,5363,10846,0,12,3,2,80,1,10,0,3,9,7,0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
46,150,2,4,1,1228,4,60,3,2,4,7379,17433,2,11,3,3,80,1,12,3,2,6,3,1,4,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
42,269,2,3,1,351,4,56,2,1,1,2593,8007,0,11,3,3,80,1,10,4,3,9,6,7,8,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
34,829,3,2,1,847,3,88,3,1,4,3737,2243,0,19,3,3,80,1,4,1,1,3,2,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
42,1059,9,2,1,1595,4,93,2,5,4,19613,26362,8,22,4,4,80,0,24,2,3,1,0,0,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
53,868,8,3,1,897,1,73,3,4,4,11836,22789,5,14,3,3,80,1,28,3,3,2,0,2,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
30,1339,5,3,1,228,2,41,3,3,4,9419,8053,2,12,3,3,80,1,12,2,3,10,9,7,4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
54,548,8,4,1,578,3,42,3,2,3,3780,23428,7,11,3,3,80,0,19,3,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
31,746,8,4,1,98,3,61,3,2,4,4424,20682,1,23,4,4,80,0,11,2,3,11,7,1,8,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
29,592,7,3,1,1883,4,59,3,1,1,2062,19384,3,14,3,2,80,0,11,2,3,3,2,1,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
31,325,5,3,1,2057,2,74,3,2,1,9936,3787,0,19,3,2,80,0,10,2,3,9,4,1,7,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
31,1332,11,2,1,1251,3,80,3,2,1,6833,17089,1,12,3,4,80,0,6,2,2,6,5,0,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
33,1303,7,2,1,1970,4,36,3,2,3,5968,18079,1,20,4,3,80,3,9,2,3,9,7,2,8,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
20,129,4,3,1,960,1,84,3,1,1,2973,13008,1,19,3,2,80,0,1,2,3,1,0,0,0,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
49,1245,18,4,1,638,4,58,2,5,3,19502,2125,1,17,3,3,80,1,31,5,3,31,9,0,9,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
49,1261,7,3,1,499,2,31,2,3,3,10965,12066,8,24,4,3,80,0,26,2,3,5,2,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
55,135,18,4,1,1034,3,62,3,2,2,6385,12992,3,14,3,4,80,2,17,3,3,8,7,6,7,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
24,1127,18,1,1,150,2,52,3,1,3,2774,13257,0,12,3,3,80,1,6,2,3,5,3,1,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
58,601,7,4,1,1360,3,53,2,3,1,10008,12023,7,14,3,4,80,0,31,0,2,10,9,5,9,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
33,654,5,3,1,1099,4,34,2,3,4,7119,21214,4,15,3,3,80,1,9,2,3,3,2,1,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
37,1413,5,2,1,1440,3,84,4,1,3,3500,25470,0,14,3,1,80,0,7,2,1,6,5,1,3,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
37,290,21,3,1,267,2,65,4,1,1,3564,22977,1,12,3,1,80,1,8,3,2,8,7,1,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
24,1476,4,1,1,1445,4,42,3,2,3,4162,15211,1,12,3,3,80,2,5,3,3,5,4,0,3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
58,390,1,4,1,422,4,32,1,2,3,5660,17056,2,13,3,4,80,1,12,2,3,5,3,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
32,1125,16,1,1,33,2,72,1,1,1,3919,4681,1,22,4,2,80,0,10,5,3,10,2,6,7,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
20,769,9,3,1,1077,4,54,3,1,4,2323,17205,1,14,3,2,80,0,2,3,3,2,2,0,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
43,394,26,2,1,158,3,92,3,4,4,16959,19494,1,12,3,4,80,2,25,3,4,25,12,4,12,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
33,217,10,4,1,1924,2,43,3,2,3,5487,10410,1,14,3,2,80,0,10,2,2,10,4,0,9,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
33,211,16,3,1,1758,1,74,3,3,1,8564,10092,2,20,4,3,80,0,11,2,2,0,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
32,906,7,3,1,420,4,91,2,2,3,5484,16985,1,14,3,3,80,1,13,3,2,13,8,4,8,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
54,1050,11,4,1,1520,2,87,3,4,4,16032,24456,3,20,4,1,80,1,26,2,3,14,9,1,12,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
31,329,1,2,1,530,4,98,2,1,1,2218,16193,1,12,3,3,80,1,4,3,3,4,2,3,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
31,703,2,3,1,1379,3,90,2,1,4,2785,11882,7,14,3,3,80,0,3,3,4,1,0,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
42,1210,2,3,1,1542,3,68,2,1,2,4841,24052,4,14,3,2,80,1,4,3,3,1,0,0,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
42,419,12,4,1,1943,2,77,3,2,4,5087,2900,3,12,3,3,80,2,14,4,3,0,0,0,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
55,836,8,3,1,84,4,33,3,4,3,14756,19730,2,14,3,3,80,3,21,2,3,5,0,0,2,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
33,1099,4,4,1,1502,1,82,2,1,2,3838,8192,8,11,3,4,80,0,8,5,3,5,4,0,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
30,138,22,3,1,1004,1,48,3,1,3,2132,11539,4,11,3,2,80,0,7,2,3,5,2,0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
56,906,6,3,1,532,3,86,4,4,1,13212,18256,9,11,3,4,80,3,36,0,2,7,7,7,7,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
41,247,7,1,1,1035,2,55,1,5,3,19973,20284,1,22,4,2,80,2,21,3,3,21,16,5,10,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
25,959,28,3,1,183,1,41,2,2,3,8639,24835,2,18,3,4,80,0,6,3,3,2,2,2,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
31,326,8,2,1,1453,1,31,3,3,4,10793,8386,1,18,3,1,80,1,13,5,3,13,7,9,9,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
55,1441,22,3,1,1694,1,94,2,1,2,3537,23737,5,12,3,4,80,1,8,1,3,4,2,1,2,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
47,719,27,2,1,785,2,77,4,2,3,6397,10339,4,12,3,4,80,0,8,2,3,5,4,1,3,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
52,771,2,4,1,329,1,79,2,5,3,19068,21030,1,18,3,4,80,0,33,2,4,33,7,15,12,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
52,1030,5,3,1,1319,2,64,3,3,2,8446,21534,9,19,3,3,80,0,10,2,2,8,7,7,7,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
33,147,4,4,1,305,3,47,2,1,2,2622,13248,6,21,4,4,80,0,7,3,3,3,2,1,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
27,1469,1,2,1,497,4,82,3,1,2,3816,17881,1,11,3,2,80,1,5,2,3,5,2,0,4,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
35,1029,16,3,1,1529,4,91,2,3,2,8606,21195,1,19,3,4,80,0,11,3,1,11,8,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19,528,22,1,1,167,4,50,3,1,3,1675,26820,1,19,3,4,80,0,0,2,2,0,0,0,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True
36,688,4,2,1,2025,4,97,3,2,2,5131,9192,7,13,3,2,80,3,18,3,3,4,2,0,2,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
45,950,28,3,1,1546,4,97,3,1,4,2132,4585,4,20,4,4,80,1,8,3,3,5,4,0,3,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
34,658,7,3,1,147,1,66,1,2,3,6074,22887,1,24,4,4,80,0,9,3,3,9,7,0,6,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
29,136,1,3,1,1954,1,89,3,2,1,5373,6225,0,12,3,1,80,1,6,5,2,5,3,0,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
34,182,1,4,1,797,2,72,4,1,4,3280,13551,2,16,3,3,80,0,10,2,3,4,2,1,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
41,796,4,1,1,1815,3,81,3,3,3,10447,26458,0,13,3,4,80,1,23,3,4,22,14,13,5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
31,741,2,4,1,1721,2,69,3,1,3,3477,18103,1,14,3,4,80,1,6,2,4,5,2,0,3,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
41,549,7,2,1,1025,4,42,3,2,3,5003,23371,6,14,3,2,80,0,8,6,3,2,2,2,1,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
49,465,6,1,1,1661,3,41,2,4,3,13966,11652,2,19,3,2,80,1,30,3,3,15,11,2,12,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
32,689,9,2,1,195,4,35,1,2,4,4668,22812,0,17,3,4,80,3,9,2,4,8,7,0,7,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
43,1422,2,4,1,1849,1,92,3,2,4,5675,19246,1,20,4,3,80,1,7,5,3,7,7,7,7,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
40,1329,7,3,1,1649,1,73,3,1,1,2166,3339,3,14,3,2,80,0,10,3,1,4,2,0,3,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
28,821,5,4,1,916,1,98,3,2,4,4908,24252,1,14,3,2,80,0,4,3,3,4,2,0,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
